Code,Description
81481000006118,"Unspec malig neop lymphoid/histiocytic of unspecified site"
396101000006112,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
2529521000006112,"Reticulum cell sarcoma, diffuse [obs]"
4420161000006119,"Non-Hodgkin lymphoma - category"
1815151000006116,"Follicular lymphoma"
4172351000006119,"Diffuse non-Hodgkin's lymphoma, immunoblastic"
3656751000006118,"Hodgkin lymphoma, lymphocyte depletion, reticular"
315931000006112,"[M]Reticulolymphosarcoma, follicular"
4021801000006111,"Hodgkin disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes"
826481000006118,"Hodgkin's lymphocytic depletion lymph nodes inguinal and leg"
4022511000006115,"Hodgkin paragranuloma of lymph nodes of inguinal region AND/OR lower limb"
3150401000006111,"Malignant lymphoma, large cell, noncleaved, follicular"
12721211000006117,"Other malignant neoplasm of lymphoid and histiocytic tissue"
2806941000006111,"Plasmacytic lymphoma"
11919601000006115,"[X]Other malignant immunoproliferative diseases"
3255241000006116,"Malignant lymphoma, large B-cell, diffuse, no International Classification of Diseases for Oncology subtype"
311811000006111,"[M]Malignant lymphoma, lymphocytic, poorly different NOS"
4022481000006111,"Hodgkin paragranuloma of lymph nodes of head, face AND/OR neck"
4752411000006119,"Hodgkin disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb"
3150391000006114,"Malignant lymphoma, large cell, follicular"
4415631000006117,"Marginal zone B-cell lymphoma"
4415841000006111,"Natural killer (NK)/T-cell lymphoma, nasal and nasal-type"
81421000006117,"Unspec malig neop lymphoid/histiocytic lymph node head/neck"
306111000006112,"[M]Brill - Symmers' disease"
4415561000006113,"Classical Hodgkin lymphoma, lymphocyte-rich"
12455831000006115,"[M]Hodgkin's disease, nodular sclerosis NOS"
310071000006116,"[M]Hodgkin's disease,lymphocytic depletion,diffuse fibrosis"
313301000006119,"[M]Mycosis fungoides"
4022691000006112,"Hodgkin sarcoma of spleen"
4022161000006114,"Hodgkin disease of intrathoracic lymph nodes"
4752171000006117,"Hodgkin disease, nodular sclerosis of lymph nodes of multiple sites"
4751841000006111,"Hodgkin granuloma of lymph nodes of inguinal region and lower limb"
4022171000006119,"Hodgkin's disease of lymph nodes of axilla AND/OR upper limb"
1815431000006118,"Other mature T/NK-cell lymphoma"
826491000006115,"Hodgkin's lymphocytic depletion lymph nodes multiple sites"
2529491000006110,"Malignant lymphoma, non-Hodgkin"
683721000006115,"Mycosis fungoides of the lymph nodes of head, face and neck"
4172641000006114,"T-zone lymphoma (clinical)"
4753081000006114,"Reticulolymphosarcoma, diffuse"
2629071000006112,"Langerhans cell histiocytosis, unifocal, oral mucosa"
3759581000006116,"Adult T-cell leukemia/lymphoma (HTLV-1 positive)"
4752151000006110,"Hodgkin disease, nodular sclerosis of intrapelvic lymph nodes"
745971000006116,"Letterer-Siwe disease"
4309491000006112,"Hodgkin's sarcoma (clinical)"
3457861000006110,"Lethal midline granuloma of face"
2715251000006110,"Malignant mast cell tumour"
4753071000006111,"Malignant lymphoma - mixed small and large cell"
826551000006110,"Hodgkin's mixed cellularity of intrapelvic lymph nodes"
1815371000006111,"Enteropathy-type (intestinal) T-cell lymphoma"
4751781000006110,"Hodgkin granuloma of lymph nodes of head, face and neck"
315921000006114,"[M]Reticulolymphosarcoma, diffuse"
1815421000006116,"Primary cutaneous CD30-positive T-cell proliferations"
4022211000006117,"Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb"
313311000006116,"[M]Mycosis fungoides"
3327951000006110,"B-cell chronic lymphocytic leukaemia/small lymphocytic lymphoma"
728721000006111,"Malignant lymphoma NOS"
4415851000006113,"Natural killer-/T-cell lymphoma, nasal and nasal-type"
4420151000006116,"Non-Hodgkin lymphoma (category)"
2578361000006119,"Sezary syndrome"
4752431000006113,"Hodgkin disease, lymphocytic depletion of intrapelvic lymph nodes"
826541000006113,"Hodgkin's mixed cellularity of intra-abdominal lymph nodes"
2715231000006115,"Malignant mast cell tumor"
3327941000006113,"B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma"
4172661000006113,"Lymphoepithelioid lymphoma (clinical)"
4022201000006115,"Hodgkin disease of lymph nodes of head, face AND/OR neck"
1815391000006112,"Subcutaneous panniculitic T-cell lymphoma"
4172361000006117,"Diffuse non-Hodgkin lymphoma, immunoblastic"
3759561000006114,"Adult T-cell lymphoma"
3346991000006117,"Hodgkin lymphoma, nodular sclerosis"
4751821000006116,"Hodgkin granuloma of lymph nodes of axilla and upper limb"
4022191000006118,"Hodgkin's disease of lymph nodes of head, face AND/OR neck"
1815401000006114,"Blastic NK-cell lymphoma"
2578371000006114,"Sezary's disease"
4309481000006114,"Hodgkin lymphoma, nodular lymphocyte predominance"
3759551000006112,"Adult T-cell lymphoma/leukemia"
4753051000006118,"Lymphoblastic lymphosarcoma"
5602761000006119,"Enteropathy type (intestinal) T-cell lymphoma"
39671000006114,"Oth and unspecif peripheral & cutaneous T-cell lymphomas"
4022181000006116,"Hodgkin disease of lymph nodes of axilla AND/OR upper limb"
725221000006111,"Malignant neoplasm of histiocytic tissue"
5602771000006114,"Enteropathy-type T-cell lymphoma"
4753061000006116,"Malignant lymphoma, lymphocytic - poorly differentiated"
4172371000006112,"Lymphoma, immunoblastic, high grade"
3255001000006112,"Malignant lymphoma, histiocytic, diffuse"
2715241000006113,"Malignant mastocytoma"
12724421000006114,"Malignant neoplasm lymphatic or haematopoietic tissue NOS"
315911000006118,"[M]Reticulolymphosarcoma NOS"
4309471000006111,"Hodgkin's paragranuloma (clinical)"
673611000006113,"Nodular lymphoma (Brill - Symmers disease)"
2168691000000110,"Lymphoblastic (diffuse) lymphoma"
2168431000000112,"Nodular lymphocyte predominant Hodgkin lymphoma"
2124511000000117,"Follicular lymphoma grade 3b"
4172251000006113,"Lymphoblastic lymphoma"
81451000006114,"Unspec malig neop lymphoid/histiocytic of intrathoracic node"
4415531000006116,"Hodgkin's disease, lymphocytic-histiocytic predominance [obs]"
4752391000006119,"Hodgkin disease, lymphocytic depletion of lymph nodes of axilla and upper limb"
3550241000006118,"Malignant lymphoma, small cell"
4752011000006110,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb"
4753101000006118,"Reticulolymphosarcoma"
5511731000006110,"Malignant neoplasm of lymphatic and hemopoietic tissue"
826501000006111,"Hodgkin's lymphocytic depletion of head, face and neck"
3150411000006114,"Malignant lymphoma, histiocytic, nodular"
4173771000006119,"Adult T-cell leukemia/lymphoma"
4022611000006119,"Hodgkin sarcoma of intrathoracic lymph nodes"
4309351000006113,"Lymphoma"
747141000006116,"Leukaemic reticuloend of lymph nodes of head, face and neck"
3235721000006116,"Hodgkin's disease, nodular sclerosis, lymphocytic predominance"
3713301000006113,"Mantle zone lymphoma [obs]"
4751531000006116,"Burkitt lymphoma of intrathoracic lymph nodes"
3169181000006113,"Classical Hodgkin lymphoma, mixed cellularity"
3311421000006114,"Malignant lymphoma, mixed lymphocytic-histiocytic, diffuse"
5912041000006118,"Malignant lymphoma, centroblastic type"
4309871000006113,"Acute progressive histiocytosis X"
683691000006113,"Mycosis fungoides of lymph nodes of inguinal region and leg"
420481000006112,"[X]Personl hist/oth mal neop/lymphd,h'matopoietc+relat tissu"
1815071000006113,"Lymphocyte depleted classical Hodgkin lymphoma"
7366671000006111,"Diffuse follicle center lymphoma"
146651000006118,"Sezary's disease"
311621000006119,"[M]Malig lymphoma, lymphocytic, well differentiated,nodular"
3255021000006119,"Malignant lymphoma, large cell"
2806931000006118,"Malignant lymphoma, plasmacytoid"
3312281000006117,"Malignant mastocytosis"
4751801000006114,"Hodgkin granuloma of intra-abdominal lymph nodes"
311441000006112,"[M]Lymphoma, diffuse or NOS"
6853321000006116,"T/NK-cell lymphoma"
4309531000006112,"Hodgkin lymphoma, lymphocyte-rich (clinical)"
5602591000006119,"Malignant lymphoma - non-cleaved, follicular"
4751961000006119,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck"
4752051000006111,"Hodgkin disease, nodular sclerosis of lymph nodes of head, face and neck"
3648241000006113,"Hodgkin paragranuloma, nodular [obs]"
4420171000006114,"Hodgkin lymphoma (category)"
7771461000006117,"Cutaneous B-cell pseudolymphoma caused by Borrelia"
2529531000006110,"Reticulum cell sarcoma [obs]"
81411000006113,"Unspec malig neop lymphoid/histiocytic lymph node axilla/arm"
308801000006118,"[M]Follicular lymphosarcoma NOS"
3150451000006110,"Malignant lymphoma, centroblastic, follicular"
1815161000006119,"Follicular lymphoma grade 1"
4415711000006115,"BALT lymphoma"
3656761000006116,"Hodgkin's disease, lymphocytic depletion, reticular"
745011000006112,"Leukaemic reticuloendotheliosis"
824231000006111,"Histiocytosis X (acute, progressive)"
11926901000006114,"Hodgkin's disease NOS of spleen"
11925971000006111,"Malignant lymphoma NOS of lymph nodes of head, face and neck"
621091000006113,"Diffuse non-Hodgkin's lymphoma, unspecified"
6635091000006114,"CTCL - Cutaneous T-cell lymphoma"
311801000006113,"[M]Malignant lymphoma, large cell, noncleaved, diffuse"
4016381000006111,"Malignant lymphoma of spleen"
3255111000006114,"Malignant lymphoma, large cell, cleaved"
312101000006110,"[M]Mast cell sarcoma"
311871000006119,"[M]Malignant lymphoma, non Hodgkin's type"
4022221000006113,"Hodgkin disease of lymph nodes of inguinal region AND/OR lower limb"
3758761000006110,"Burkitt-like lymphoma"
404441000006117,"[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas"
1815031000006110,"Hodgkin lymphoma"
4016311000006116,"Malignant lymphoma of intra-abdominal lymph nodes"
4309311000006112,"Lymphoma, Hodgkins"
826631000006116,"Hodgkin's nodular sclerosis of intra-abdominal lymph nodes"
2950321000006118,"Cutaneous lymphoma"
4172681000006115,"Lennert's lymphoma"
4309571000006110,"Hodgkin disease, nodular sclerosis"
3255091000006117,"Malignant lymphoma, large cell, diffuse [obs]"
11926881000006112,"Hodgkin's disease NOS of lymph nodes of head, face and neck"
4751571000006118,"Burkitt lymphoma of lymph nodes of axilla and upper limb"
1815301000006117,"Mature T/NK-cell lymphoma"
3255231000006114,"Malignant lymphoma, large B-cell, diffuse, no ICD-O subtype"
4172341000006116,"Immunoblastic malignant lymphoma - large cell"
826361000006117,"Hodgkin's granuloma lymph nodes of inguinal region and leg"
4309921000006115,"Malignant mast cell tumour"
527801000006112,"Burkitt's lymphoma of lymph nodes of inguinal region and leg"
3208281000006114,"Hodgkin's disease, nodular sclerosis, lymphocytic depletion"
2168331000000117,"HIV disease resulting in Burkitt lymphoma"
4757441000006118,"Reticulum cell sarcoma morphology"
3393091000006119,"Malignant lymphoma, mixed cell type, nodular"
7327551000006114,"Sarcoma of dendritic cells (accessory cells)"
3759601000006114,"Adult T-cell lymphoma/leukaemia"
4415691000006118,"MALT lymphoma"
4022431000006110,"Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb"
1668101000000112,"Diffuse non-Hodgkin's large cell lymphoma"
4022081000006117,"Hodgkin disease, nodular sclerosis of spleen"
4752091000006117,"Hodgkin disease, nodular sclerosis of intra-abdominal lymph nodes"
826581000006119,"Hodgkin's mixed cellularity of lymph nodes inguinal and leg"
3563371000006116,"LCH - Langerhan's cell histiocytosis"
826571000006117,"Hodgkin's mixed cellularity of lymph nodes head, face, neck"
2529571000006113,"Malignant lymphoma, undifferentiated cell type [obs]"
2529711000006111,"Non-Hodgkin lymphoma, no International Classification of Diseases for Oncology subtype"
4172471000006116,"Malignant lymphoma - large cell cleaved and non-cleaved"
2849401000006116,"Malignant lymphoma, no ICD-O subtype"
11925941000006115,"Malignant lymphoma NOS of intrathoracic lymph nodes"
1814951000006115,"HIV disease resulting in other types of non-Hodgkin lymphoma"
2730231000006116,"Hodgkin lymphoma"
310141000006111,"[M]Hodgkin,s disease, nodular sclerosis, lymphocytic predom"
11925931000006113,"Malignant lymphoma NOS of intrapelvic lymph nodes"
3255051000006111,"Malignant lymphoma, noncleaved"
2529561000006118,"Malignant lymphoma, undifferentiated cell, non-Burkitt [obs]"
2849411000006118,"Malignant lymphoma, no International Classification of Diseases for Oncology subtype"
4415831000006118,"T/NK-cell lymphoma, nasal and nasal type"
2950351000006110,"Cutaneous T-cell lymphoma, no International Classification of Diseases for Oncology subtype"
826901000006119,"Hodgkin's, lymphocytic-histiocytic pred axilla and arm"
4172461000006111,"Diffuse malignant lymphoma - large cell"
310131000006118,"[M]Hodgkin,s disease, nodular sclerosis, lymphocytic deplet"
4309831000006110,"Langerhans cell histiocytosis, disseminated (clinical)"
4416171000006116,"True histiocytic lymphoma"
7299901000006110,"Primary mediastinal (thymic) large B-cell lymphoma"
3734771000006113,"Malignant melanoma in congenital melanocytic nevus"
4213441000006111,"Hodgkin's disease, lymphocytic depletion"
4415651000006112,"Nodal marginal zone lymphoma"
4021781000006112,"Hodgkin disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes"
3550281000006112,"Malignant lymphoma, small cell diffuse"
311571000006117,"[M]Malig lymp, lymphocytic, intermediate different, nodular"
825721000006115,"HIV dis resulting oth types of non-Hodgkin's lymphoma"
3758721000006116,"Burkitt lymphoma"
309181000006110,"[M]Giant follicular lymphoma"
826621000006119,"Hodgkin's nodular sclerosis of inguinal region and leg"
826751000006118,"Hodgkin's paragranuloma of lymph nodes of head, face, neck"
3255181000006119,"Diffuse large B-cell lymphoma"
3393061000006110,"Malignant lymphoma, mixed small cleaved and large cell, follicular"
3759631000006118,"Adult T-cell lymphoma/leukemia (HTLV-1 +)"
4753131000006114,"Diffuse non-Hodgkin lymphoma undifferentiated (diffuse)"
4172291000006119,"Lymphoblastic lymphoma, diffuse"
4309701000006110,"Malignant histiocytosis (clinical)"
4415791000006113,"Malignant reticulosis [obs]"
4751881000006117,"Hodgkin sarcoma of lymph nodes of head, face and neck"
400011000006119,"[X]Non-Hodgkin's lymphoma NOS"
746021000006112,"Letterer-Siwe disease of lymph nodes inguinal region and leg"
4752351000006113,"Hodgkin disease, lymphocytic depletion of intrathoracic lymph nodes"
4022121000006115,"Hodgkin disease of intra-abdominal lymph nodes"
311561000006112,"[M]Malig lymp, follicular centre cell, cleaved, follicular"
3759641000006111,"Adult T-cell lymphoma/leukaemia (HTLV-1 +)"
4309411000006119,"Non-Hodgkin lymphoma"
11926841000006118,"Hodgkin's disease NOS of intrapelvic lymph nodes"
4309391000006119,"NHL - Non-Hodgkin's lymphoma"
4415801000006114,"Malignant midline reticulosis [obs]"
2731341000000117,"Angioimmunoblastic T-cell lymphoma with dysproteinaemia"
3393051000006113,"Follicular lymphoma, grade 2"
2529691000006113,"B-cell lymphoma, no ICD-O subtype"
3150441000006113,"Malignant lymphoma, lymphocytic, well differentiated, nodular [obs]"
4022131000006117,"Hodgkin's disease of intrapelvic lymph nodes"
1815601000006111,"Adult T-cell lymphoma/leukaemia (HTLV-1-associated)"
3129111000006110,"Hodgkin lymphoma, nodular sclerosis, cellular phase"
5511771000006113,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue"
4310081000006111,"MF - Mycosis fungoides"
4172311000006115,"Diffuse non-Hodgkin's lymphoma, immunoblastic (clinical)"
4022261000006119,"Hodgkin disease of spleen"
3758731000006118,"Burkitt's lymphoma"
4415661000006114,"Mucosal-associated lymphoid tissue lymphoma"
2168491000000113,"Anaplastic large cell lymphoma, ALK-positive"
4309271000006112,"HD - Hodgkin's disease"
4022251000006116,"Hodgkin's disease of spleen"
4760011000006118,"Waldenstrom's macroglobulinemia"
157961000006111,"Secondary and unspec malignant neoplasm mastoid lymph nodes"
4022531000006114,"Hodgkin paragranuloma of spleen"
3255191000006116,"Angiotropic lymphoma"
3311411000006118,"Malignant lymphoma, mixed small and large cell, diffuse"
4022401000006119,"Hodgkin granuloma of spleen"
4752231000006114,"Hodgkin disease, mixed cellularity of intra-abdominal lymph nodes"
4751741000006116,"Hodgkin paragranuloma of intrapelvic lymph nodes"
3255061000006113,"Malignant lymphoma, large cleaved cell"
826181000006113,"Hodgkin's disease NOS of lymph nodes of axilla and arm"
1815331000006113,"Cutaneous T-cell lymphoma"
11926851000006116,"Hodgkin's disease NOS of intrathoracic lymph nodes"
1815461000006110,"Small cell B-cell lymphoma"
2529701000006113,"Non-Hodgkin lymphoma, no ICD-O subtype"
3235711000006112,"Hodgkin lymphoma, nodular sclerosis, grade 1"
4015481000006113,"Letterer-Siwe disease of lymph nodes of head, face AND/OR neck"
309991000006111,"[M]Hodgkin's disease NOS"
315971000006110,"[M]Reticulosarcoma, nodular"
747131000006114,"Leukaemic reticuloend of lymph nodes of axilla and arm"
853831000006113,"Non hodgkin lymphoma"
4751991000006110,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb"
6853311000006112,"Angiocentric T-cell lymphoma"
815441000006111,"Hand - Schuller - Christian disease"
3550231000006111,"Malignant lymphoma, lymphocytic, diffuse"
4751631000006117,"Burkitt lymphoma of spleen"
6853331000006118,"Extranodal natural killer/T-cell lymphoma, nasal type"
311611000006110,"[M]Malig lymphoma, lymphocytic, intermediate different NOS"
4172261000006110,"Malignant lymphoma - lymphoblastic"
5511741000006117,"Malignant tumor of lymphoid hemopoietic and related tissue"
826961000006118,"Hodgkin's, lymphocytic-histiocytic pred of multiple sites"
1815221000006115,"Cutaneous follicle centre lymphoma"
4172761000006116,"Malignant immunoproliferative disease"
3393081000006117,"Malignant lymphoma, mixed cell type, follicular"
3713311000006111,"Malignant lymphomatous polyposis"
4309611000006117,"Hodgkin mixed cellularity lymphoma"
3550251000006116,"Malignant lymphoma, lymphocytic, well differentiated, diffuse"
2768161000006112,"Classical Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis"
4310001000006119,"Burkitt's tumor"
311881000006116,"[M]Malignant lymphoma, small cell, noncleaved, diffuse"
4309381000006117,"Non-Hodgkin's lymphoma - disorder"
5511761000006118,"Haematologic malignancy"
826171000006110,"Hodgkin's disease NOS of lymph nodes inguinal region and leg"
3706151000006119,"Hodgkin's granuloma"
3648251000006110,"Hodgkin paragranuloma [obs]"
4415521000006119,"Hodgkin lymphoma, lymphocyte-rich"
2806901000006114,"Malignant lymphoma, lymphoplasmacytic"
4015461000006115,"Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb"
4760611000006111,"Histiocytosis X syndrome"
4021981000006114,"Hodgkin disease, mixed cellularity of spleen"
4416111000006113,"Langerhans cell histiocytosis, generalised"
3235731000006118,"Hodgkin disease, nodular sclerosis, mixed cellularity"
7385841000006112,"Malignant lymphoma, diffuse large B-cell, immunoblastic"
3020031000006119,"Lymphosarcoma cell leukaemia [obs]"
11925981000006114,"Malignant lymphoma NOS of lymph nodes of multiple sites"
3550271000006114,"Malignant lymphoma, lymphocytic"
4309931000006117,"Malignant mast cell tumor"
3713331000006117,"Malignant lymphoma, centrocytic [obs]"
826921000006112,"Hodgkin's, lymphocytic-histiocytic pred intra-abdominal node"
2730271000006118,"Hodgkin lymphoma, no ICD-O subtype"
3208271000006111,"Hodgkin lymphoma, nodular sclerosis, grade 2"
4752881000006111,"Malignant mast cell tumors"
4016371000006113,"Malignant lymphoma of lymph nodes of multiple sites"
2768141000006113,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis"
1815241000006110,"Multifocal multisystemic dissem Langerhans-cell histiocytosi"
2529611000006115,"Malignant lymphoma, lymphocytic, poorly differentiated, diffuse [obs]"
4172281000006117,"Diffuse non-Hodgkin lymphoma, lymphoblastic"
4751651000006112,"Burkitt lymphoma of lymph nodes of multiple sites"
3255101000006111,"Malignant lymphoma, large cell, cleaved, diffuse"
4022571000006112,"Hodgkin sarcoma of intra-abdominal lymph nodes"
3255171000006117,"Intravascular B-cell lymphoma"
2529591000006114,"Malignant lymphoma, small cleaved cell [obs]"
3758771000006115,"Burkitt's tumor [obs]"
3311431000006112,"Malignant lymphoma, mixed cell type, diffuse"
4309861000006118,"LSD - Letterer-Siwe disease"
3311451000006117,"Malignant lymphoma, centroblastic-centrocytic [obs]"
4752271000006112,"Hodgkin disease, mixed cellularity of lymph nodes of inguinal region and lower limb"
3235751000006113,"Classical Hodgkin lymphoma, nodular sclerosis, grade 1"
2168861000000117,"Non-follicular lymphoma"
4213431000006118,"Hodgkin lymphoma, lymphocyte depletion"
4415771000006112,"T/NK-cell lymphoma"
315991000006111,"[M]Reticulosarcomas"
311581000006119,"[M]Malig lymp, lymphocytic, poorly differentiated, nodular"
4415701000006118,"Bronchial-associated lymphoid tissue lymphoma"
2529661000006117,"Lymphosarcoma [obs]"
4172191000006111,"Diffuse non-Hodgkin lymphoma"
2950311000006114,"Cutaneous T-cell lymphoma"
3208301000006113,"Hodgkin's disease, nodular sclerosis, lymphocyte depletion"
3648231000006115,"Hodgkin's disease, lymphocytic predominance, nodular"
4419021000006111,"Primary cutaneous CD30 antigen positive large T-cell lymphoma"
3258391000006114,"Hodgkin's sarcoma"
621041000006116,"Diffuse non-Hodgkin mixed sml & lge cell (diffuse) lymphoma"
744991000006119,"Leukaemic reticuloend of lymph nodes of multiple sites"
4022301000006111,"Hodgkin granuloma of intrapelvic lymph nodes"
826691000006117,"Hodgkin's paragranuloma lymph nodes inguinal region and leg"
2511741000006119,"Peripheral T-cell lymphoma, AILD (Angioimmunoblastic Lymphadenopathy with Dysproteinemia)"
1815491000006119,"Other non-follicular lymphoma"
3713291000006112,"Mantle cell lymphoma"
2529641000006116,"Malignant lymphoma, cleaved cell [obs]"
4016331000006110,"Malignant lymphoma of intrathoracic lymph nodes"
826651000006111,"Hodgkin's nodular sclerosis of intrathoracic lymph nodes"
3255141000006113,"Malignant lymphoma, centroblastic, diffuse"
4042811000006116,"Mycosis fungoides of lymph nodes of axilla AND/OR upper limb"
4255921000006118,"Malignant lymphoma - category"
311911000006116,"[M]Malignant lymphoma, stem cell type"
826121000006114,"Hodgkin's disease NOS"
3140131000006111,"Chronic histiocytosis X"
314061000006117,"[M]Non Hodgkins lymphoma"
4751921000006113,"Hodgkin sarcoma of lymph nodes of inguinal region and lower limb"
4415761000006117,"NK/T-cell lymphoma, nasal and nasal-type"
3255151000006110,"Malignant lymphoma, centroblastic"
2511751000006117,"Angioimmunoblastic lymphoma"
4016321000006112,"Malignant lymphoma of intrapelvic lymph nodes"
4016341000006117,"Malignant lymphoma of lymph nodes of axilla AND/OR upper limb"
4416061000006112,"Langerhans cell histiocytosis, disseminated"
4752331000006118,"Hodgkin disease, lymphocytic depletion of lymph nodes of head, face and neck"
4752311000006112,"Hodgkin disease, mixed cellularity of lymph nodes of multiple sites"
2529651000006119,"Lymphosarcoma, diffuse [obs]"
4309901000006113,"Malignant mast cell tumor (clinical)"
4310041000006117,"BL - Burkitt's lymphoma"
3140121000006113,"Chronic disseminated histiocytosis X"
4309581000006113,"Hodgkin's disease, mixed cellularity (clinical)"
4022321000006118,"Hodgkin granuloma of intrathoracic lymph nodes"
7305431000006117,"Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)"
731621000006113,"Lymphosarcoma cell leukaemia"
826641000006114,"Hodgkin's nodular sclerosis of intrapelvic lymph nodes"
4172481000006118,"Diffuse non-Hodgkin's lymphoma, large cell"
4309911000006111,"Mast cell sarcoma"
169651000006115,"Reticulosarcoma of lymph nodes of inguinal region and leg"
826671000006118,"Hodgkin's nodular sclerosis of lymph nodes of multiple sites"
2511761000006115,"Peripheral T-cell lymphoma, AILD (Angioimmunoblastic Lymphadenopathy with Dysproteinaemia)"
728571000006118,"Malignant histiocytosis of lymph nodes head, face and neck"
4172491000006115,"Diffuse non-Hodgkin lymphoma, large cell"
4416091000006116,"Langerhans cell histiocytosis, generalized"
3208291000006112,"Hodgkin's disease, nodular sclerosis, syncytial variant"
3563341000006112,"Histiocytosis X"
318171000006118,"[M]Waldenstrom's macroglobulinaemia"
11926891000006110,"Hodgkin's disease NOS of lymph nodes of multiple sites"
3255121000006118,"Malignant lymphoma, large B-cell, diffuse, centroblastic"
2940171000006116,"Mediterranean lymphoma"
4016361000006118,"Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb"
4415721000006111,"Skin-associated lymphoid tissue lymphoma"
988781000006111,"Lymphatic tissue Ca NOS"
4310031000006110,"Burkitt's type malignant lymphoma - small non-cleaved"
4310011000006116,"Burkitt's type malignant lymphoma - undifferentiated"
6377241000006110,"Reticulum cell sarcoma"
728581000006115,"Malignant histiocytosis of lymph nodes inguinal and leg"
6693221000006112,"Subcutaneous panniculitic cutaneous T-cell lymphoma"
3140101000006115,"Hand-Schuller-Christian disease"
3758781000006117,"Burkitt tumor [obs]"
4042841000006117,"Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb"
4309331000006118,"Lymphoma (clinical)"
311641000006114,"[M]Malign lymphoma,lymphocytic,intermediate differn, diffuse"
5602371000006110,"Follicular malignant lymphoma - small cleaved cell"
728591000006117,"Malignant histiocytosis of lymph nodes of axilla and arm"
7711131000006114,"Burkitt's lymphoma co-occurrent with human immunodeficiency virus infection"
4416101000006110,"Acute progressive histiocytosis X"
3072931000006115,"Primary macroglobulinaemia"
4042831000006110,"Mycosis fungoides of lymph nodes of head, face AND/OR neck"
314041000006116,"[M]Nodular lymphosarcoma NOS"
826931000006110,"Hodgkin's, lymphocytic-histiocytic pred intrapelvic nodes"
3758801000006118,"Burkitt's tumour [obs]"
3140091000006114,"Hand-SchÃ¼ller-Christian disease"
2529621000006111,"Malignant lymphoma, lymphocytic, intermediate differentiation, nodular [obs]"
1815251000006112,"Sarcoma of dendritic cells"
2168831000000110,"Sezary disease"
3706141000006116,"Hodgkin granuloma [obs]"
4016351000006115,"Malignant lymphoma of lymph nodes of head, face AND/OR neck"
4751941000006118,"Hodgkin sarcoma of lymph nodes of multiple sites"
3648261000006112,"Hodgkin lymphoma, lymphocyte predominance, nodular"
11926921000006116,"Hodgkin's, lymphocytic-histiocytic predominance unspec site"
1815001000006119,"[X]HIV disease resulting in other non-Hodgkin lymphoma"
4022591000006113,"Hodgkin sarcoma of intrapelvic lymph nodes"
1815261000006114,"Multifocal and unisystemic Langerhans-cell histiocytosis"
988771000006113,"Lymphatic tissue carcinoma"
4310021000006112,"Burkitt's lymphoma - disorder"
2529631000006114,"Malignant lymphoma, diffuse"
2124491000000113,"Follicular lymphoma grade 3a"
311351000006119,"[M]Lymphoblastic lymphosarcoma NOS"
3758791000006119,"Burkitt tumour [obs]"
4416081000006119,"Letterer-Siwe disease"
4309881000006111,"Langerhans cell histiocytosis, disseminated"
4309621000006113,"Hodgkin's disease, lymphocytic depletion (clinical)"
2168841000000118,"Waldenstrom macroglobulinaemia"
3255131000006115,"Malignant lymphoma, large B-cell"
4751671000006119,"Hodgkin paragranuloma of intrathoracic lymph nodes"
3072941000006113,"Waldenstrom macroglobulinemia"
826661000006113,"Hodgkin's nodular sclerosis of lymph nodes of axilla and arm"
4752031000006116,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites"
4752291000006113,"Hodgkin disease, mixed cellularity of intrapelvic lymph nodes"
5975501000006113,"Follicular non-Hodgkin lymphoma"
826941000006117,"Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes"
146741000006114,"Sezary's disease of spleen"
621071000006112,"Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma"
311631000006116,"[M]Malig lymphoma, mixed lymphocytic-histiocytic, nodular"
