Code,Description
5041511000006118,"Excision of tricuspid valve"
580471000006114,"Congenital aortic valve insufficiency"
884071000006111,"RH. tricuspid valve disease"
1547261000006111,"Excision of valve of heart"
3853911000006117,"Closed heart valvotomy of pulmonary valve"
182131000006113,"Removal of obstruction from struct adjacent heart valve OS"
4776821000006111,"Tricuspid valve disorder, non-rheumatic"
989131000006119,"Non-rheumatic valvular disease"
1546231000006116,"Rep tetralog Fallot valved right ventricular outflow conduit"
2639211000006112,"AVD - Aortic valve disease"
1716711000006112,"Transluminal aortic valve implantation"
506551000006118,"Benign neoplasm of ileocaecal valve"
4653331000006115,"Replacement of tracheo-esophageal valve"
700891000006114,"Mitral valve prolapse"
865151000006115,"Heart valve replace-prosthesis"
3600871000006112,"Rheumatic tricuspid valve regurgitation"
3128701000006116,"Pulmonic valve"
6426311000006114,"MVR - Mitral valve repair"
