Code,Description
482691018,"Malignant neoplasm of labia minora"
482730011,"Malignant neoplasm of frontal lobe"
482731010,"Malignant neoplasm of temporal lobe"
482732015,"Malignant neoplasm of parietal lobe"
482733013,"Malignant neoplasm of occipital lobe"
482734019,"Malignant neoplasm of cerebral ventricles"
482737014,"Malignant neoplasm of cerebral meninges"
482740014,"Malignant neoplasm of spinal meninges"
482741013,"Malignant neoplasm of cauda equina"
501450016,"Cancer chemotherapy"
511250010,"Secondary malignant neoplasm of breast"
511385013,"Secondary cancer of the vulva"
1208876015,"Malignant neoplasm of eye"
1210553016,"Malignant neoplasm of adrenal cortex"
1210554010,"Malignant neoplasm of adrenal medulla"
1210561014,"Malignant neoplasm of body of uterus"
1210566016,"Malignant neoplasm of clitoris"
1210642019,"Malignant neoplasm of female breast"
1215809015,"Secondary malignant neoplasm of retroperitoneum"
1215862010,"Malignant neoplasm, overlapping lesion of oesophagus"
1216064018,"[M]Squamous cell carcinoma, keratinising type NOS"
1216076018,"Ca upper third oesophagus"
1216077010,"Ca middle third oesophagus"
1216078017,"Ca lower third oesophagus"
1216356017,"[M]Mucocarcinoid tumour, malignant"
1216359012,"[V]Personal history of malignant neoplasm of oesophagus"
1216442018,"[M]Triton tumour, malignant"
1216464010,"Malignant neoplasm of caecum"
1216486011,"Oesophageal cancer"
1216488012,"Malignant neoplasm of oesophagus"
1216670013,"[M]Carcinoid tumour, argentaffin, malignant"
1217360013,"Malignant neoplasm, overlapping lesion of hypopharynx"
1217367011,"Malignant neoplasm, overlapping lesion of eye and adnexa"
1219467016,"Malignant neoplasm, overlapping lesion of nasopharynx"
1219468014,"Malignant neoplasm, overlapping lesion of larynx"
1219531013,"Malignant overlapping lesion of tongue"
1219533011,"Malignant neoplasm, overlapping lesion of floor of mouth"
1219534017,"Malignant neoplasm, overlapping lesion of stomach"
1219535016,"Malignant neoplasm, overlapping lesion of small intestine"
1219537012,"Malignant neoplasm, overlapping lesion of biliary tract"
1219538019,"Malignant neoplasm, overlapping lesion of pancreas"
1219540012,"Malignant neoplasm, overlapping lesion of penis"
1219789016,"[M]Bronchiolo-alveolar adenocarcinoma"
1219790013,"[M]Pseudomyxoma peritonei"
1221209015,"[M]Hepatocellular carcinoma, fibrolamellar"
1221282014,"[M]Myxoid leiomyosarcoma"
1221446018,"[M]Acral lentiginous melanoma, malignant"
1221504012,"[M]Carcinoma in pleomorphic adenoma"
1222167011,"Ca cardia - stomach"
1222168018,"Ca pylorus - stomach"
1222169014,"Ca fundus - stomach"
1222170010,"Ca Body - stomach"
1222176016,"Ca larynx - supraglottis"
1222177013,"Ca ribs/sternum/clavicle"
1222189010,"Ca ovary/other uterine adnexa"
1222216017,"[M]Follicular carcinoma"
1222222014,"[M]Germinoblastic sarcoma NOS"
1222626017,"[M]Small cell-large cell carcinoma"
1222660012,"[M]Osteosarcoma NOS"
1224870013,"[M]Hepatocellular carcinoma NOS"
1225879015,"[M]Myxosarcoma"
1227435013,"[M]Vipoma"
1227517019,"[M]Nephroblastoma NOS"
1227518012,"[M]Adenosarcoma"
1227552010,"[V]Personal history of malignant neoplasm of intestine"
1227553017,"[V]Personal history of malignant neoplasm of stomach"
1227554011,"[V]Personal history of malignant neoplasm of rectum"
1227555012,"[V]Personal history of malignant neoplasm of anus"
1227556013,"[V]Personal history of malignant neoplasm of tongue"
1227557016,"[V]Personal history of malignant neoplasm of large intestine"
1227558014,"[V]Personal history of malignant neoplasm of liver"
1227559018,"[V]Personal history of malignant neoplasm of bronchus"
1227560011,"[V]Personal history of malignant neoplasm of lung"
1227561010,"[V]Personal history of malignant neoplasm of trachea"
1227562015,"[V]Personal history of malignant neoplasm of middle ear"
1227563013,"[V]Personal history of malignant neoplasm - accessory sinus"
1227564019,"[V]Personal history of malignant neoplasm of larynx"
1227565018,"[V]Personal history of malignant neoplasm of nose"
1227566017,"[V]Personal history of malignant neoplasm of testis"
1227568016,"[V]Personal history of malignant neoplasm of uterine body"
1227569012,"[V]Personal history of malignant neoplasm of prostate"
1227571012,"[V]Personal history of malignant neoplasm of ovary"
1227572017,"[V]Personal history of malignant neoplasm of cervix uteri"
1227573010,"[V]Personal history of malignant neoplasm of bladder"
1227574016,"[V]Personal history of malignant neoplasm of kidney"
1227579014,"[V]Personal history of malignant neoplasm of skin"
1227580012,"[V]Personal history of malignant neoplasm of bone"
1227581011,"[V]Personal history of malignant neoplasm of brain"
1227582016,"[V]Personal history of malignant neoplasm of thyroid"
1227583014,"[V]Personal history of malignant neoplasm of eye"
1228259019,"[M]Infiltrating duct and lobular carcinoma"
1228493018,"Malignant neoplasm of cervix uteri"
1228504019,"Malignant neoplasm of upper lip, vermilion border"
1228506017,"Malignant neoplasm of lower lip, lipstick area"
1228509012,"Malignant neoplasm of posterior third of tongue"
1228510019,"Malignant neoplasm of major salivary glands"
1228513017,"Malignant neoplasm of submandibular gland"
1228523014,"Malignant neoplasm of roof of mouth"
1228529013,"Malignant neoplasm of palatine tonsil"
1228530015,"Malignant neoplasm of faucial tonsil"
1228532011,"Malignant neoplasm of roof of nasopharynx"
1228537017,"Ca hepatic flexure - colon"
1228538010,"Ca transverse colon"
1228539019,"Ca descending colon"
1228540017,"Ca sigmoid colon"
1228541018,"Ca ascending colon"
1228542013,"Ca splenic flexure - colon"
1228543015,"Ca rectosigmoid junction"
1228549016,"Malignant neoplasm of retroperitoneum"
1228552012,"Malignant neoplasm of nasal cavities"
1228553019,"Malignant neoplasm of ethmoid sinus"
1228557018,"Ca larynx - subglottis"
1228565015,"Malignant neoplasm of soft tissue of head"
1228566019,"Malignant neoplasm of soft tissue of face"
1228567011,"Malignant neoplasm of soft tissue of neck"
1228570010,"Cancer of ovary"
1228575017,"Malignant neoplasm of prepuce (foreskin)"
1229372013,"[M]Linitis plastica"
1229424011,"[M]Lipid-rich carcinoma"
1229572014,"[M]Malignant melanoma, regressing"
1229971014,"[M]Pulmonary blastoma"
1230100013,"[M]Malignant melanoma in Hutchinson's melanotic freckle"
1230127012,"[M]Chorioepithelioma"
1230128019,"[M]Choriocarcinoma"
1230440012,"[M]Adenocarcinoma in multiple adenomatous polyps"
1230800010,"[M]Kaposi's sarcoma"
1230882017,"[M]Merkel cell carcinoma"
1231028010,"[M]Desmoplastic melanoma, malignant"
1231089017,"[M]Combined hepatocellular carcinoma and cholangiocarcinoma"
1231231016,"[M]Pancreatoblastoma"
1231237017,"[M]Fibrosarcoma NOS"
1231363012,"[M]Paget's disease and intraductal carcinoma of breast"
1231370012,"[M]Sebaceous adenocarcinoma"
1231451015,"[M]Osteoblastoma"
1231544010,"[M]Neuroendocrine carcinoma"
1231622010,"[M]Adenocarcinoma in tubulovillous adenoma"
1231976013,"[M]Small cell carcinoma, intermediate cell"
1232189017,"[M]Hutchinson's melanotic freckle"
1232355013,"[M]Pigmented dermatofibrosarcoma protuberans"
1232439019,"[M]Synovial sarcoma NOS"
1232482018,"[M]Lipoblastomatosis"
1232564019,"[M]Intraductal papillary adenocarcinoma with invasion"
1232905013,"[M]Dedifferentiated liposarcoma"
1233222010,"[M]Carcinomatosis"
1233722011,"[M]Glycogen-rich carcinoma"
1234296013,"[M]Pleomorphic xanthoastrocytoma"
1234787012,"[M]Rhabdoid sarcoma"
1235152011,"[M]Cystic mesothelioma"
1235290011,"[M]Giant cell sarcoma (except of bone)"
1235301017,"[M]Juvenila melanoma"
1235321016,"[M]Alveolar soft part sarcoma"
1235785014,"Malignant melanoma of external surface of cheek"
1235786010,"Malignant melanoma of eyebrow"
1235798017,"Malignant melanoma of external surface of nose"
1235814012,"Secondary malignant neoplasm of bone and bone marrow"
1235875018,"Secondary malignant neoplasm of peritoneum"
1235891015,"Ca liver - primary"
1235961012,"[M]Epithelial-myoepithelial carcinoma"
1488604019,"Administration of cancer treatment"
1488634012,"Gleason prostate grade 5-7 (medium)"
1488772013,"Cancer treatment started"
1488780018,"Cancer diagnosis discussed"
1488781019,"Cancer care plan"
1488798019,"Cancer confirmed"
1489328015,"Cancer diagnosis discussed with significant other"
1489329011,"Cancer diagnosis discussed with patient"
1489330018,"Cancer care plan discussed with patient"
1489331019,"Cancer care plan discussed with significant other"
1490770018,"Ca extrahepatic bile ducts"
1490806016,"Gleason prostate grade 2-4 (low)"
1490807013,"Gleason prostate grade 8-10 (high)"
1494921019,"Ca larynx - glottis"
1494922014,"Ca pelvic bones/sacrum/coccyx"
1780324019,"Cancer care review"
1786811017,"Malignant neoplasm of urinary bladder"
2164653019,"Osteosarcoma"
2475562018,"Malignant neoplasm of interlobular biliary canals"
2475564017,"Malignant neoplasm of turbinate"
2475984012,"Malignant neoplasm of palatoglossal arch"
2533540016,"Cancer hospital treatment completed"
2534079012,"Cancer short term health assessment"
2534080010,"Cancer rehabilitation and readaption"
2534102018,"Cancer pain and symptom management"
2548867016,"Cancer shared care medication card"
2549374014,"Malignant sacral teratoma"
2549900011,"Cancer home care pack given"
2619456011,"Malignant neoplasm of intrahepatic biliary passages"
2692069010,"Malignant neoplasm of brain"
727771000006111,"Malignant neoplasm cerebrum (excluding lobes and ventricles)"
3075121000006110,"Epidermoid carcinoma, small cell, nonkeratinizing"
157541000006116,"Secondary and unspec malig neop circumflex iliac LN"
6242761000006111,"Malignant tumor"
4746641000006116,"Malignant tumor of thoracic part of esophagus"
2514281000006119,"Mixed islet cell and exocrine adenocarcinoma"
3512011000006119,"Androblastoma, no International Classification of Diseases for Oncology subtype"
6244151000006116,"Malignant tumor of buccal mucosa"
2546761000006115,"Paget disease, mammary"
4255541000006117,"Nevus AND/OR melanoma"
6869821000006117,"History of malignant neoplasm of urinary system"
3898781000006114,"Cancer"
3383341000006112,"Spindled mesothelioma"
6246671000006110,"Malignant tumour of orbit"
4746551000006115,"Malignant tumor of Waldeyer's ring"
880461000006118,"Carcinoma bladder"
6248241000006118,"Renal cancer"
6248061000006110,"Malignant tumour of male genital organ"
880551000006119,"Other primary carcinomas"
2512981000006119,"Mucin-secreting carcinoma"
7083431000006116,"Malignant neoplasm of thoracic cavity structure"
6246761000006112,"Malignant tumor of retina"
5344691000006111,"Malignant tumour of anterior faucial pillar"
11918131000006110,"[X]Malignant neoplasm of bronchus or lung, unspecified"
3479991000006119,"Islet cell adenocarcinoma"
880641000006115,"Secondary nodes - multiple"
3180121000006115,"Brenner tumor, malignant"
4750601000006119,"Malignant tumour of lacrimal gland"
6246581000006114,"Malignant urethral tumor"
2438751000000118,"Malignant melanoma stage IIIB"
4170841000006111,"Malignant mesothelioma of peritoneum"
638721000000113,"Siewert type II adenocarcinoma"
4039791000006111,"Metastasis to small intestine"
880371000006117,"Ca cervix uteri - exocervix"
2972281000006111,"Phaeochromoblastoma"
11918311000006118,"[X]Malignant neoplasm/overlapping lesion/male genital organs"
313191000006112,"[M]Mucoid cell carcinoma"
6244241000006110,"Malignant tumour of hard palate"
6869641000006111,"H/O: malignant neoplasm of kidney"
2958641000006118,"Villous adenocarcinoma"
6243901000006116,"Malignant tumour of gum"
723951000006113,"Malignant neoplasm of metatarsal bones of foot"
4031021000006113,"Metastatic tumour of bone"
4413981000006111,"Endometrial stromal sarcoma, low grade"
729341000006114,"Malig neop of bone, connective tissue, skin and breast NOS"
6247901000006111,"CA - Cancer of intestine"
6053491000006111,"HNPCC - hereditary nonpolyposis colorectal cancer"
6244421000006116,"CA - Cancer of oropharynx"
4746821000006110,"Malignant tumour of lower third of oesophagus"
308121000006117,"[M]Epidermoid carcinoma, keratinising type"
3741871000006119,"Nesidioblastoma"
157721000006119,"Secondary and unspec malig neop intrapelvic LN NOS"
317191000006118,"[M]Superficial spreading adenocarcinoma"
6363631000006118,"Female breast cancer"
157811000006118,"Secondary and unspec malig neop of inguinal and leg LN NOS"
2731021000000110,"Secondary malignant neoplasm of paratracheal lymph nodes"
3234081000006118,"Non-keratinising squamous cell carcinoma"
4007761000006117,"Carcinoma situ of oropharynx"
396491000006113,"[X]Malignant neoplasm/central nervous system, unspecified"
308031000006115,"[M]Eosinophil carcinoma"
4025671000006118,"Primary malignant neoplasm of endocervix"
306641000006116,"[M]Cholangiocarcinoma"
5523391000006118,"Malignant neoplasm of lip, oral cavity and/or pharynx"
317731000006116,"[M]Transitional cell papillomas and carcinomas"
5347221000006118,"SCC - Squamous cell carcinoma of lung"
4751301000006119,"Metastatic malignant neoplasm to uterine cervix"
4255901000006111,"Granular cell tumour AND/OR alveolar soft part sarcoma"
3674171000006116,"Follicular adenocarcinoma, trabecular"
6244511000006113,"Cancer of tonsil"
3865781000006119,"Malignant tumour, giant cell type"
3216611000006117,"Malignant melanoma in Hutchinson melanotic freckle"
307071000006118,"[M]Cloacogenic carcinoma"
316761000006111,"[M]Spindle cell carcinoma"
6247811000006119,"Malignant tumour of pharynx"
6364061000006118,"Ca cervix uteri - endocervix"
151111000006118,"Secondary malig neop of respiratory and digestive systems"
11906441000006113,"[M]Ceruminous adenoma and adenocarcinoma"
2660421000006117,"Giant cell tumour of bone, malignant"
4041501000006112,"Cancer metastatic to tracheobronchial lymph nodes"
967591000006115,"Somatostatinoma of pancreas"
880731000006116,"Secondary Ca bone/bone marrow"
3534781000006112,"Lipoblastomatosis"
6245201000006112,"Malignant tumor of ascending colon"
3771831000006118,"Comedocarcinoma, noninfiltrating"
4170751000006119,"Overlapping malignant neoplasm of biliary tract"
311301000006118,"[M]Lymphangiosarcoma"
3078421000006110,"Adenocarcinoma, no subtype"
317901000006110,"[M]Tumour cells, malignant"
4745861000006114,"Malignant tumour of upper labial sulcus"
721701000006112,"Malignant neoplasm of spermatic cord"
4163491000006115,"KS - Kaposi's sarcoma"
2504151000006117,"Triton tumour, malignant"
312591000006110,"[M]Mesothelioma, biphasic type, malignant"
4750161000006111,"Malignant tumour of trigone of bladder"
4042201000006118,"Cancer metastatic to vagina"
3232781000006111,"Acinar carcinoma"
6245981000006114,"Malignant tumor of vertebral column"
730001000006117,"Malig neo, overlapping lesion of heart, mediastinum & pleura"
5578381000006110,"History of carcinoma"
316591000006111,"[M]Small cell carcinoma, fusiform cell type"
3514081000006118,"Mixed type rhabdomyosarcoma"
8232061000006115,"Grade 3 (Stage pTa) papillary urothelial/transitional cell carcinoma"
6247371000006118,"CA - Cancer of peritoneum"
11904011000006113,"Secondary and unspec malig neop circumflex iliac LN"
4163481000006118,"Epidemic Kaposi's sarcoma"
4038061000006114,"Metastatic malignant neoplasm to prostate"
11908001000006115,"[M]Mixed cell adenoma or adenocarcinoma NOS"
2599151000006116,"Malignant tumor - uncertain whether primary or metastatic"
3514091000006115,"Mixed embryonal rhabdomyosarcoma and alveolar rhabdomyosarcoma"
2799421000006117,"Granulosa cell tumor, sarcomatoid"
3734781000006111,"Malignant melanoma in congenital melanocytic naevus"
305861000006114,"[M]Basophil carcinoma"
4035201000006111,"Pulmonary metastasis"
6557241000006111,"Cancer care plan discussed with partner in relationship"
314241000006114,"[M]Olfactory neuroepithelioma"
13031461000006112,"Malignant tumor of tonsil"
4025931000006110,"Primary malignant neoplasm of frontal bone"
307251000006119,"[M]Congenital fibrosarcoma"
310241000006119,"[M]Hypernephroma"
4036491000006112,"Metastasis to nervous system"
724641000006117,"Malignant neoplasm of maxillary sinus"
4031201000006114,"Secondary malignant neoplasm of bronchopulmonary lymph nodes"
4170491000006116,"Overlapping malignant neoplasm of oesophagus"
4749771000006113,"Chorionepithelioma"
4041061000006115,"Secondary malignant neoplasm of the retroperitoneum"
722981000006114,"Malignant neoplasm of pituitary gland"
3929811000006119,"Giant cell sarcoma (except of Bone, M-92503)"
2504161000006115,"Malignant schwannoma with rhabdomyoblastic differentiation"
6243371000006114,"Malignant tumour of soft tissue of thorax"
3620221000006119,"Papillary pseudomucinous adenocarcinoma"
3745791000006114,"Dermatofibrosarcoma, no International Classification of Diseases for Oncology subtype"
11911951000006111,"[V]Personal history of malignant neoplasm of prostate"
312851000006119,"[M]Mixed epithelioid and spindle melanoma"
4037811000006118,"Secondary malignant tumour of pleura"
3707531000006115,"Glycogen-rich clear cell carcinoma"
2918291000006119,"Gliomatosis cerebri"
3956781000006110,"Mixed mesenchymal sarcoma"
4750421000006114,"Malignant tumor of renal calyx"
4025751000006118,"Primary malignant neoplasm of ethmoid bone"
316851000006115,"[M]Spongioblastoma multiforme"
396571000006111,"[X]Malignant neoplasm/overlap lesion/other+ill-defined sites"
315031000006113,"[M]Papillary transitional cell carcinoma"
4746371000006118,"Malignant tumor of fossa of Rosenmuller"
729431000006111,"Malig neop of connective and soft tissue of pelvis NOS"
1842181000006111,"Prostate cancer follow up - enhanced services administration"
3756781000006116,"Non-infiltrating lobular carcinoma"
6869561000006114,"Personal history of primary malignant neoplasm of ear, nose AND/OR throat"
880281000006112,"Ca breast-upper,inner quadrant"
4750431000006112,"Malignant tumour of pelviureteric junction"
6968521000006115,"Malignant tumor of vermilion border of lip"
3387081000006112,"Paget disease and intraductal carcinoma of breast"
6243641000006111,"Malignant tumor of tongue"
879891000006111,"Ca rectum + Ca anus"
3234071000006116,"Squamous cell carcinoma, nonkeratinising"
4748981000006115,"Malignant melanoma of ear and/or external auricular canal"
4747151000006110,"Malignant tumor of Meckel's diverticulum"
6245031000006114,"Malignant tumour of hepatic flexure"
6244411000006112,"Cancer of oropharynx"
6869551000006112,"H/O: malignant neoplasm of ear, nose AND/OR throat"
309581000006116,"[M]Gynandroblastoma"
4042101000006111,"Cancer metastatic to uterus"
3387071000006114,"Paget's disease and intraductal carcinoma of breast"
729421000006113,"Malig neop of connective and soft tissue of lower leg"
1755801000006118,"Grade 1 (Stage pTa) papillary urothelial/transitional cell carcinoma"
12716281000006114,"Primary malignant neoplasm of intrahepatic bile ducts"
4037541000006116,"Metastasis to penis"
306901000006111,"[M]Chromophobe carcinoma"
4746811000006119,"Ca middle third esophagus"
396581000006114,"[X]Malignant neoplasm/overlapping lesion/feml genital organs"
11906621000006115,"[M]Cystadenoma and carcinoma"
4747431000006113,"Malignant Islet cell tumour"
1935971000006114,"Extended consultation for cancer"
1842171000006113,"Breast cancer follow up - enhanced services administration"
721421000006112,"Malignant neoplasm of transverse colon"
4038321000006117,"Cancer metastatic to rectum"
4747421000006110,"Malignant tumour of Islets of Langerhans"
12732791000006113,"Malignant neoplasm of penis, part unspecified"
4745761000006116,"Malignant tumor of lateral floor of mouth"
6245301000006116,"Malignant tumor of biliary tract"
4747701000006110,"Malignant tumour of nasal vestibule"
309851000006114,"[M]Hepatocholangiocarcinoma"
3687101000006113,"Giant cell and spindle cell carcinoma"
2823911000006111,"Ameloblastic dentinosarcoma"
13031451000006110,"Malignant tumor of thyroid gland"
3006041000006118,"Mucocarcinoid tumour, malignant"
2580141000006112,"Primary cutaneous neuroendocrine carcinoma"
3838081000006117,"Malignant tumor - small cell type"
4749761000006118,"Chorioepithelioma"
6245971000006111,"Malignant tumour of vertebral column"
6247361000006113,"Peritoneal cancer"
6244231000006117,"Cancer of buccal mucosa"
6869831000006119,"H/O: malignant neoplasm of urinary system"
725241000006116,"Malignant neoplasm of hypopharynx"
6246751000006110,"Malignant tumour of retina"
3603201000006111,"Mixed embryonal carcinoma and teratoma"
6244161000006119,"Malignant tumour of internal cheek"
880471000006113,"Ca kidney/other urinary organs"
3180131000006117,"Malignant Brenner tumour"
306381000006115,"[M]Carcinoma simplex"
5344681000006113,"Malignant tumor of anterior pillar of fauces"
6243911000006118,"Malignant tumor of gum"
1960001000006118,"[M]Metaplastic melanoma"
727781000006114,"Malignant neoplasm gallbladder and extrahepatic bile ducts"
4745491000006115,"Malignant tumour of buccal aspect of lip"
317361000006112,"[M]Synovial sarcoma, spindle cell type"
157621000006110,"Secondary and unspec malig neop inferior epigastric LN"
4746721000006115,"Malignant tumor of upper third of esophagus"
306451000006116,"[M]Carcinosarcoma, embryonal type"
6869811000006113,"Personal history of primary malignant neoplasm of urinary bladder"
5347301000006115,"NSCLC - Non-small cell lung cancer"
311971000006113,"[M]Malignant melanoma in junctional naevus"
7098081000006116,"History of malignant neoplasm of breast"
12718981000006116,"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck"
2825221000006110,"Adamantinoma (except of Tibia and Long bones, M-92613)"
6247091000006115,"Malignant tumour of pelvis"
4255531000006110,"Naevus AND/OR melanoma"
12723281000006111,"Malignant melanoma of skin NOS"
315881000006118,"[M]Reserve cell carcinoma"
1962611000006112,"Cancer treatment event type"
6244141000006118,"Malignant tumour of buccal mucosa"
6243821000006117,"Malignant tumor of parotid gland"
2845451000006119,"Osteosarcoma, no International Classification of Diseases for Oncology subtype"
880721000006119,"Secondary Ca brain/spinal cord"
313541000006114,"[M]Myxoid liposarcoma"
3939831000006111,"Teratoid medulloepithelioma"
4746471000006114,"Malignant tumor of nasopharyngeal soft palate surface"
11923481000006115,"Carcinoma of rectum"
157641000006115,"Secondary and unspec malig neop inferior tracheobronchial LN"
151101000006116,"Secondary malig neop of large intestine or rectum NOS"
3512001000006117,"Androblastoma, no ICD-O subtype"
3832111000006114,"Solid adenocarcinoma with mucin formation"
310341000006114,"[M]Inflammatory carcinoma"
344791000006117,"[V]Personal history of malig neop other intrathoracic organ"
880541000006116,"Other primary Ca NOS"
4747061000006113,"Malignant tumour of fundus of stomach"
2663641000006115,"Epidermoid carcinoma, spindle cell"
312951000006111,"[M]Mixed type liposarcoma"
4036481000006114,"Metastatic malignant neoplasm to nervous system"
4035781000006111,"Cancer metastatic to mediastinum"
6363641000006111,"Cancer of female breast"
6244501000006110,"Malignant tumor of palatine tonsil"
12723261000006118,"Secondary malignant neoplasm of other digestive organ"
6247731000006117,"Malignant tumour of mouth"
6246481000006110,"Malignant tumor of urachus"
724901000006112,"Malignant neoplasm of lip unspecified, buccal aspect"
4750061000006112,"Malignant tumor of shaft of penis"
4034421000006115,"Metastatic malignant neoplasm to kidney"
4026641000006116,"Primary malignant neoplasm of male breast"
880741000006114,"Secondary Ca ovary"
2786391000006116,"Epidermoid carcinoma, keratinising"
314701000006115,"[M]Paget's disease, extramammary, exc Paget's disease bone"
2934021000006111,"Odontogenic fibrosarcoma"
4031101000006116,"Tumor metastatic to bone"
3873491000006119,"Malignant mixed Mullerian tumor"
3111891000006115,"Linitis plastica"
4172061000006119,"Overlapping malignant neoplasm of eye and adnexa, primary"
2900601000006112,"Nephroblastoma"
151121000006114,"Secondary malig neop of respiratory or digestive system NOS"
6246571000006111,"Malignant urethral tumour"
907091000006110,"[RFC] Cancer of the cervix"
4750341000006110,"Overlapping malignant neoplasm of urinary bladder"
6620961000006112,"Malignant tumour of urinary bladder"
7083441000006114,"Intrathoracic malignant neoplasm"
4028891000006113,"Primary malignant neoplasm of talus"
729601000006118,"Malig neop other/ill-defined sites resp/intrathoracic organs"
3398261000006112,"SSM - Superficial spreading melanoma"
6246771000006117,"Malignant retinal tumour"
4750411000006118,"Malignant neoplasm of renal calyx"
11926011000006111,"Malig neop of connective and soft tissue trunk unspecified"
3234091000006115,"Non-keratinising epidermoid carcinoma - large cell"
729331000006116,"Malig neop of bone, connective tissue, skin and breast"
880181000006116,"Melanoma - upper limb"
6244431000006118,"Malignant tumour of mesopharynx"
721601000006117,"Malignant neoplasm of small intestine and duodenum"
2514291000006116,"Mixed ductal-endocrine carcinoma"
3678801000006114,"Mucinous carcinoma"
314501000006114,"[M]Osteosarcoma in Paget's disease of bone"
2696641000006110,"Retinoblastoma, undifferentiated"
728471000006117,"Malig neopl, overlap lesion brain & other part of CNS"
3333891000006117,"Mixed carcinoid-adenocarcinoma"
2964691000006114,"Squamous cell carcinoma"
7577661000006111,"Noninfiltrating intracystic carcinoma"
6247461000006119,"Malignant mediastinal tumor"
6247451000006116,"Malignant neoplasm of mediastinum"
3022741000006111,"Desmoplastic nodular medulloblastoma"
4027231000006114,"Primary malignant neoplasm of parietal bone"
3934021000006116,"Choroid plexus carcinoma"
6246001000006113,"Cancer of spine"
4025681000006115,"Cancer of endocervix"
11906521000006119,"[M]Clear cell adenoma or adenocarcinoma NOS"
4747341000006111,"Ca body of pancreas"
720471000006115,"Malignant neoplasm overlapping lesion of skin"
728461000006112,"Malig neopl peripheral nerves and autonomic nervous system"
728481000006119,"Malig neoplasm of connective and soft tissues of lumb spine"
2611781000006115,"Carcinomatosis"
721621000006110,"Malignant neoplasm of soft palate"
730011000006119,"Malig neop auditory tube, middle ear and mastoid air cells"
7577651000006114,"Non-infiltrating intracystic carcinoma"
157911000006113,"Secondary and unspec malig neop superfic tracheobronchial LN"
720461000006110,"Malignant neoplasm other spec digestive tract and peritoneum"
3022731000006118,"Circumscribed arachnoidal cerebellar sarcoma"
729611000006115,"Malig neop skin of ear and external auricular canal NOS"
6243541000006110,"Malignant tumor of vermilion border of lower lip"
907341000006116,"[RFC] Breast cancer"
6245891000006116,"Malignant tumour of thymus"
6243551000006112,"Malignant tumour of lipstick area of lower lip"
7828941000006119,"Comedocarcinoma, no ICD-O subtype"
3338941000006114,"Malignant neurotropic melanoma"
4039691000006116,"Metastatic malignant neoplasm to skin"
4745841000006110,"Malignant tumor of lower buccal sulcus"
2648391000006117,"Spermatocytic seminoma"
4746191000006119,"CA - Cancer of nasopharynx"
6245881000006119,"CA - Cancer of pleura"
907351000006119,"[RFC] Cancer of the thyroid"
3892541000006110,"Medullary carcinoma with lymphoid stroma"
7828931000006112,"Comedocarcinoma, no International Classification of Diseases for Oncology subtype"
311211000006112,"[M]Liver cell carcinoma"
387151000006114,"[X]Follow-up examinat after other treatment for malig neopl"
4749951000006117,"Malignant tumour of retained testis"
880191000006118,"Melanoma - lower limb"
4170561000006113,"Overlapping malignant neoplasm of small intestine"
11906531000006116,"[M]Clear cell adenomas and adenocarcinomas"
4750071000006117,"Malignant tumour of seminal vesicle"
307051000006111,"[M]Clear cell sarcoma of kidney"
313561000006113,"[M]Myxoliposarcoma"
6242951000006112,"CA - Cancer of cecum"
6247721000006115,"Malignant tumor of oral cavity"
4750351000006112,"Overlapping malignant neoplasm of bladder"
729351000006111,"Malig neop of bone, connective tissue, skin and breast OS"
1960021000006111,"[M]Porocarcinoma"
4040621000006112,"Secondary malignant neoplasm of superficial inguinal lymph nodes"
6245111000006116,"Malignant tumour of descending colon"
3518181000006113,"Pigmented dermatofibrosarcoma protuberans"
2663631000006113,"Squamous cell carcinoma, spindle cell"
4170581000006115,"Cancer of the small intestine, overlapping sites"
11904201000006116,"Secondary and unspec malig neop pectoral lymph nodes"
6248051000006113,"Malignant tumor of female genital organ"
396651000006117,"[X]Malignant neoplsm/ill-defin sites within digestive system"
4747081000006115,"Malignant tumor of fundus of stomach"
1962631000006118,"First treatment for metastatic disease following an unknown primary"
3832101000006111,"Solid carcinoma with mucin formation"
3920291000006118,"Sympathicoblastoma"
4028121000006117,"Primary malignant neoplasm of skin of eyebrow"
4746461000006119,"Malignant tumour of nasopharyngeal soft palate surface"
6245101000006119,"Transverse colon cancer"
310321000006119,"[M]Infiltrating ductular carcinoma"
4747351000006113,"Malignant tumour of tail of pancreas"
4171191000006115,"Overlapping malignant neoplasm of female genital organs"
157631000006113,"Secondary and unspec malig neop inferior mesenteric LN"
5526201000006114,"Malignant tumour of buccal aspect of lower lip"
728451000006110,"Malig neopl of connective and soft tissue - sacrum or coccyx"
157901000006110,"Secondary and unspec malig neop submental lymph nodes"
720451000006113,"Malignant neoplasm other gallbladder/extrahepatic bile duct"
6243291000006116,"Malignant tumour of anterior two-thirds of tongue"
4749961000006115,"Malignant tumor of retained testis"
907061000006119,"[RFC] Cancer of the uterus"
7577641000006112,"Encysted papillary carcinoma"
6243561000006114,"Malignant tumor of lipstick area of lower lip"
12718971000006119,"Malignant neoplasm of ovary and other uterine adnexa"
721351000006110,"Malignant neoplasm of tonsil"
2845461000006117,"Osteosarcoma - morphology"
6247711000006111,"Malignant tumour of oral cavity"
396381000006118,"[X]Malignant neoplasm of respiratory and intrathoracic orga"
